z_nm,phi_V
0.0,0.0
0.005875,0.0
0.01175,0.0
0.017625000000000002,0.0
0.0235,0.0
0.029375000000000002,0.0
0.035250000000000004,0.0
0.041125,0.0
0.047,0.0
0.052875,0.0
0.058750000000000004,0.0
0.064625,0.0
0.07050000000000001,0.0
0.076375,0.0
0.08225,0.0
0.088125,0.0
0.094,0.0
0.099875,0.0
0.10575,0.0
0.111625,0.0
0.11750000000000001,0.0
0.123375,0.0
0.12925,0.0
0.135125,0.0
0.14100000000000001,0.0
0.146875,0.0
0.15275,0.0
0.15862500000000002,0.0
0.1645,0.0
0.170375,0.0
0.17625,0.0
0.182125,0.0
0.188,0.0
0.193875,0.0
0.19975,0.0
0.205625,0.0
0.2115,0.0
0.21737499999999998,0.0
0.22325,0.0
0.229125,0.0
0.23500000000000001,0.0
0.240875,0.0
0.24675,0.0
0.252625,0.0
0.2585,0.0
0.26437499999999997,0.0
0.27025,0.0
0.276125,0.0
0.28200000000000003,0.0
0.287875,0.0
0.29375,0.0
0.299625,0.0
0.3055,0.0
0.31137499999999996,0.0
0.31725000000000003,0.0
0.323125,0.0
0.329,0.0
0.334875,0.0
0.34075,0.0
0.34662499999999996,0.0
0.3525,0.0
0.358375,0.0
0.36425,0.0
0.370125,0.0
0.376,0.0
0.38187499999999996,0.0
0.38775,0.0
0.39362499999999995,0.0
0.3995,0.0
0.405375,0.0
0.41125,0.0
0.41712499999999997,0.0
0.423,0.0
0.428875,0.0
0.43474999999999997,0.0
0.440625,0.0
0.4465,0.0
0.452375,0.0
0.45825,0.0
0.464125,0.0
0.47000000000000003,0.0
0.475875,0.0
0.48175,0.0
0.487625,0.0
0.4935,0.0
0.49937499999999996,0.0
0.50525,0.0
0.511125,0.0
0.517,0.0
0.522875,0.0
0.5287499999999999,0.0
0.534625,0.0
0.5405,0.0
0.5463749999999999,0.0
0.55225,0.0
0.558125,0.0
0.5640000000000001,0.0
0.5698749999999999,0.0
0.57575,0.0
0.581625,0.0
0.5875,0.0
0.593375,0.0
0.59925,0.0
0.605125,0.0
0.611,0.0
0.616875,0.0
0.6227499999999999,0.0
0.628625,0.0
0.6345000000000001,0.0
0.640375,0.0
0.64625,0.0
0.652125,0.0
0.658,0.0
0.663875,0.0
0.66975,0.0
0.675625,0.0
0.6815,0.0
0.6873750000000001,0.0
0.6932499999999999,0.0
0.699125,0.0
0.705,0.0
0.710875,0.0
0.71675,0.0
0.722625,0.0
0.7285,0.0
0.734375,0.0
0.74025,0.0
0.7461249999999999,0.0
0.752,0.0
0.7578750000000001,0.0
0.7637499999999999,0.0
0.769625,0.0
0.7755,0.0
0.781375,0.0
0.7872499999999999,0.0
0.793125,0.0
0.799,0.0
0.804875,0.0
0.81075,0.0
0.8166249999999999,0.0
0.8225,0.0
0.828375,0.0
0.8342499999999999,0.0
0.840125,0.0
0.846,0.0
0.851875,0.0
0.85775,0.0
0.863625,0.0
0.8694999999999999,0.0
0.875375,0.0
0.88125,0.0
0.8871249999999999,0.0
0.893,0.0
0.898875,0.0
0.90475,0.0
0.9106249999999999,0.0
0.9165,0.0
0.9223750000000001,0.0
0.92825,0.0
0.934125,0.0
0.9400000000000001,0.0
0.9458749999999999,0.0
0.95175,0.0
0.957625,0.0
0.9635,0.0
0.9693750000000001,0.0
0.97525,0.0
0.9811249999999999,0.0
0.987,0.0
0.9928750000000001,0.0
0.9987499999999999,0.0
1.0046249999999999,0.0
1.0105,0.0
1.016375,0.0
1.02225,0.0
1.028125,0.0
1.034,0.0
1.0398749999999999,0.0
1.04575,0.0
1.051625,0.0
1.0574999999999999,0.0
1.063375,0.0
1.06925,0.0
1.075125,0.0
1.081,0.0
1.086875,0.0
1.0927499999999999,0.0
1.098625,0.0
1.1045,0.0
1.110375,0.0
1.11625,0.0
1.122125,0.0
1.1280000000000001,0.0
1.1338750000000002,0.0
1.1397499999999998,0.0
1.145625,0.0
1.1515,0.0
1.157375,0.0
1.16325,0.0
1.169125,0.0
1.175,0.0
1.1808750000000001,0.0
1.18675,0.0
1.1926249999999998,0.0
1.1985,0.0
1.204375,0.0
1.21025,0.0
1.2161250000000001,0.0
1.222,0.0
1.227875,0.0
1.23375,0.0
1.239625,0.0
1.2454999999999998,0.0
1.251375,0.0
1.25725,0.0
1.263125,0.0
1.2690000000000001,0.0
1.274875,0.0
1.28075,0.0
1.286625,0.0
1.2925,0.0
1.298375,0.0
1.30425,0.0
1.310125,0.0
1.316,0.0
1.3218750000000001,0.0
1.32775,0.0
1.3336249999999998,0.0
1.3395,0.0
1.345375,0.0
1.35125,0.0
1.357125,0.0
1.363,0.0
1.368875,0.0
1.3747500000000001,0.0
1.380625,0.0
1.3864999999999998,0.0
1.392375,0.0
1.39825,0.0
1.404125,0.0
1.41,0.0
1.415875,0.0
1.42175,0.0
1.427625,0.0
1.4335,0.0
1.4393749999999998,0.0
1.44525,0.0
1.451125,0.0
1.457,0.0
1.4628750000000001,0.0
1.46875,0.0
1.4746249999999999,0.0
1.4805,0.0
1.486375,0.0
1.4922499999999999,0.0
1.498125,0.0
1.504,0.0
1.509875,0.0
1.5157500000000002,0.0
1.521625,0.0
1.5274999999999999,0.0
1.533375,0.0
1.53925,0.0
1.5451249999999999,0.0
1.551,0.0
1.556875,0.0
1.56275,0.0
1.5686250000000002,0.0
1.5744999999999998,0.0
1.5803749999999999,0.0
1.58625,0.0
1.592125,0.0
1.598,0.0
1.603875,0.0
1.60975,0.0
1.615625,0.0
1.6215,0.0
1.6273749999999998,0.0
1.6332499999999999,0.0
1.639125,0.0
1.645,0.0
1.650875,0.0
1.65675,0.0
1.662625,0.0
1.6684999999999999,0.0
1.674375,0.0
1.68025,0.0
1.6861249999999999,0.0
1.692,0.0
1.697875,0.0
1.70375,0.0
1.709625,0.0
1.7155,0.0
1.7213749999999999,0.0
1.72725,0.0
1.733125,0.0
1.7389999999999999,0.0
1.744875,0.0
1.75075,0.0
1.756625,0.0
1.7625,0.0
1.7683749999999998,0.0
1.7742499999999999,0.0
1.780125,0.0
1.786,0.0
1.7918749999999999,0.0
1.79775,0.0
1.803625,0.0
1.8095,0.0
1.815375,0.0
1.8212499999999998,0.0
1.8271249999999999,0.0
1.833,0.0
1.838875,0.0
1.8447500000000001,0.0
1.850625,0.0
1.8565,0.0
1.862375,0.0
1.86825,0.0
1.874125,0.0
1.8800000000000001,0.0
1.8858750000000002,0.0
1.8917499999999998,0.0
1.897625,0.0
1.9035,0.0
1.909375,0.0
1.91525,0.0
1.921125,0.0
1.927,0.0
1.9328750000000001,0.0
1.9387500000000002,0.0
1.9446249999999998,0.0
1.9505,0.0
1.956375,0.0
1.9622499999999998,0.0
1.968125,0.0
1.974,0.0
1.979875,0.0
1.9857500000000001,0.0
1.9916250000000002,0.0
1.9974999999999998,0.0
2.0033749999999997,0.0
2.0092499999999998,0.0
2.015125,0.0
2.021,0.0
2.026875,0.0
2.03275,0.0
2.038625,0.0
2.0445,0.0
2.0503750000000003,0.0
2.05625,0.0
2.062125,0.0
2.068,0.0
2.073875,0.0
2.0797499999999998,0.0
2.085625,0.0
2.0915,0.0
2.097375,0.0
2.10325,0.0
2.1091249999999997,0.0
2.1149999999999998,0.0
2.120875,0.0
2.12675,0.0
2.132625,0.0
2.1385,0.0
2.144375,0.0
2.15025,0.0
2.1561250000000003,0.0
2.162,0.0
2.167875,0.0
2.17375,0.0
2.1796249999999997,0.0
2.1854999999999998,0.0
2.191375,0.0
2.19725,0.0
2.203125,0.0
2.209,0.0
2.214875,0.0
2.22075,0.0
2.226625,0.0
2.2325,0.0
2.238375,0.0
2.24425,0.0
2.250125,0.0
2.2560000000000002,0.0
2.2618750000000003,0.0
2.2677500000000004,0.0
2.273625,0.0
2.2794999999999996,0.0
2.2853749999999997,0.0
2.29125,0.0
2.297125,0.0
2.303,0.0
2.308875,0.0
2.31475,0.0
2.320625,0.0
2.3265,0.0
2.332375,0.0
2.33825,0.0
2.344125,0.0
2.35,0.0
2.355875,0.0
2.3617500000000002,0.0
2.367625,0.0
2.3735,0.0
2.3793749999999996,0.0
2.3852499999999996,0.0
2.3911249999999997,0.0
2.397,0.0
2.402875,0.0
2.40875,0.0
2.414625,0.0
2.4205,0.0
2.426375,0.0
2.4322500000000002,0.0
2.438125,0.0
2.444,0.0
2.449875,0.0
2.45575,0.0
2.461625,0.0
2.4675,0.0
2.473375,0.0
2.47925,0.0
2.485125,0.0
2.4909999999999997,0.0
2.4968749999999997,0.0
2.50275,0.0
