z_nm,phi_V
3.6096250000000003,0.0
3.6180000000000003,0.0
3.626375,0.0
3.63475,0.0
3.643125,0.0
3.6515,0.0
3.659875,0.0
3.66825,0.0
3.676625,0.0
3.685,0.0
3.693375,0.0
3.70175,0.0
3.710125,0.0
3.7185,0.0
3.7268749999999997,0.0
3.73525,0.0
3.7436249999999998,0.0
3.7520000000000002,0.0
3.760375,0.0
3.7687500000000003,0.0
3.777125,0.0
3.7855000000000003,0.0
3.793875,0.0
3.8022500000000004,0.0
3.810625,0.0
3.819,0.0
3.8273749999999995,0.0
3.83575,0.0
3.8441249999999996,0.0
3.8525,0.0
3.8608750000000005,0.0
3.86925,0.0
3.8776250000000005,0.0
3.886,0.0
3.8943750000000006,0.0
3.90275,0.0
3.911125,0.0
3.9194999999999998,0.0
3.9278750000000002,0.0
3.93625,0.0
3.9446250000000003,0.0
3.953,0.0
3.9613750000000003,0.0
3.96975,0.0
3.9781250000000004,0.0
3.9865,0.0
3.9948750000000004,0.0
4.0032499999999995,0.0
4.011625,0.0
4.02,0.0
4.0283750000000005,0.0
4.03675,0.0
4.0451250000000005,0.0
4.0535,0.0
4.061875,0.0
4.07025,0.0
4.078625,0.0
4.087000000000001,0.0
4.095375,0.0
4.103750000000001,0.0
4.112125,0.0
4.120500000000001,0.0
4.128875,0.0
4.137250000000001,0.0
4.145625,0.0
4.154,0.0
4.162375,0.0
4.17075,0.0
4.179125,0.0
4.1875,0.0
4.195875,0.0
4.20425,0.0
4.212625,0.0
4.221,0.0
4.229375,0.0
4.23775,0.0
4.246125,0.0
4.2545,0.0
4.262874999999999,0.0
4.27125,0.0
4.279624999999999,0.0
4.288,0.0
4.296375,0.0
4.30475,0.0
4.313125,0.0
4.3215,0.0
4.329875,0.0
4.33825,0.0
4.346625,0.0
4.3549999999999995,0.0
4.3633750000000004,0.0
4.37175,0.0
4.3801250000000005,0.0
4.3885,0.0
4.3968750000000005,0.0
4.40525,0.0
4.413625000000001,0.0
4.422,0.0
4.430375000000001,0.0
4.43875,0.0
4.447125,0.0
4.4555,0.0
4.463875,0.0
4.47225,0.0
4.480625,0.0
4.489,0.0
4.497375,0.0
4.505750000000001,0.0
4.514125,0.0
4.522500000000001,0.0
4.530875,0.0
4.53925,0.0
4.547625,0.0
4.556,0.0
4.564375,0.0
4.57275,0.0
4.581125,0.0
4.5895,0.0
4.597875,0.0
4.60625,0.0
4.614625,0.0
4.623,0.0
4.631375,0.0
4.63975,0.0
4.648124999999999,0.0
4.6565,0.0
4.664874999999999,0.0
4.67325,0.0
4.6816249999999995,0.0
4.69,0.0
4.6983749999999995,0.0
4.70675,0.0
4.715125,0.0
4.7235000000000005,0.0
4.7318750000000005,0.0
4.74025,0.0
4.7486250000000005,0.0
4.757,0.0
4.765375000000001,0.0
4.77375,0.0
