z_nm,phi_V
0.0,-4.7066614253568006e-11
0.008375,-0.0017242229151067795
0.01675,-0.003448445783146945
0.025125,-0.00517266865118711
0.0335,-0.006896891519227275
0.041874999999999996,-0.008621114387267441
0.05025,-0.010345337255307606
0.058625000000000003,-0.012069560123347771
0.067,-0.013793782991387936
0.075375,-0.015518005859428101
0.08374999999999999,-0.017242228727468268
0.092125,-0.018966451595508433
0.1005,-0.020690674463548595
0.108875,-0.02241489733158876
0.11725000000000001,-0.024139120199628925
0.125625,-0.02586334306766909
0.134,-0.027587565935709255
0.142375,-0.02931178880374942
0.15075,-0.031036011671789585
0.15912500000000002,-0.03276023453982975
0.16749999999999998,-0.034484457407869915
0.175875,-0.03620868027591008
0.18425,-0.037932903143950245
0.192625,-0.039657126011990416
0.201,-0.04138134888003059
0.209375,-0.04310557174807077
0.21775,-0.04482979461611094
0.22612500000000002,-0.04655401748415111
0.23450000000000001,-0.04827824035219129
0.242875,-0.05000246322023146
0.25125,-0.05172668608827164
0.259625,-0.05345090895631181
0.268,-0.055175131824351985
0.276375,-0.056899354692392164
0.28475,-0.058623577560432336
0.293125,-0.06034780042847251
0.3015,-0.062072023296512686
0.309875,-0.06379624616455286
0.31825000000000003,-0.06552046903259304
0.326625,-0.06827922562145732
0.33499999999999996,-0.07517611709361803
0.34337500000000004,-0.08207300856577875
0.35175,-0.08896990003793945
0.360125,-0.09586679151010015
0.3685,-0.10276368298226085
0.376875,-0.10966057445442154
0.38525,-0.11655746592658224
0.393625,-0.12345435739874294
0.402,-0.13035124887090363
0.410375,-0.13724814034306435
0.41875,-0.14414503181522506
0.42712500000000003,-0.15104192328738578
0.4355,-0.1579388147595465
0.443875,-0.16483570623170718
0.45225000000000004,-0.1717325977038679
0.460625,-0.17449135429273221
0.46900000000000003,-0.1762155771607724
0.477375,-0.17793980002881263
0.48575,-0.17966402289685285
0.494125,-0.18138824576489304
0.5025,-0.18311246863293326
0.5108750000000001,-0.18483669150097348
0.51925,-0.18656091436901368
0.527625,-0.1882851372370539
0.536,-0.19000936010509412
0.5443749999999999,-0.1917335829731343
0.55275,-0.19345780584117453
0.561125,-0.19518202870921475
0.5695,-0.19690625157725494
0.577875,-0.19863047444529516
0.58625,-0.20035469731333538
0.594625,-0.20207892018137558
0.603,-0.2038031430494158
0.611375,-0.20552736591745602
0.61975,-0.2072515887854962
0.628125,-0.20897581165353643
0.6365000000000001,-0.21070003452157665
0.644875,-0.21242425738961684
0.65325,-0.21414848025765706
0.661625,-0.21587270312569729
0.6699999999999999,-0.21759692599373748
0.6783750000000001,-0.2193211488617777
0.6867500000000001,-0.22104537172981792
0.695125,-0.2227695945978581
0.7035,-0.22449381746589833
0.711875,-0.22621804033393855
0.72025,-0.22794226320197875
0.7286250000000001,-0.22966648607001897
0.737,-0.2313907089380592
0.745375,-0.23311493180609938
0.75375,-0.2348391546741396
0.7621249999999999,-0.23656337754217982
0.7705,-0.23828760041022
0.7788750000000001,-0.24001182327826023
0.78725,-0.24277057986712458
0.795625,-0.24966747133928546
0.804,-0.25656436281144634
0.812375,-0.2634612542836072
0.82075,-0.2703581457557681
0.829125,-0.277255037227929
