z_nm,phi_V
0.0,-1.9141681328640003e-11
0.014625,-0.0021214692881035163
0.02925,-0.004242938557065351
0.043875000000000004,-0.006364407826027187
0.0585,-0.008485877094989021
0.07312500000000001,-0.010607346363950856
0.08775000000000001,-0.012728815632912692
0.10237500000000001,-0.014850284901874527
0.117,-0.01697175417083636
0.131625,-0.019093223439798197
0.14625000000000002,-0.02121469270876003
0.16087500000000002,-0.023336161977721866
0.17550000000000002,-0.025457631246683703
0.19012500000000002,-0.027579100515645535
0.20475000000000002,-0.02970056978460737
0.21937500000000004,-0.03182203905356921
0.234,-0.03394350832253104
0.248625,-0.036064977591492874
0.26325,-0.03818644686045471
0.27787500000000004,-0.040307916129416546
0.29250000000000004,-0.04242938539837838
0.30712500000000004,-0.04455085466734022
0.32175000000000004,-0.047945205497679166
0.33637500000000004,-0.056431082573526505
0.35100000000000003,-0.06491695964937384
0.36562500000000003,-0.07340283672522119
0.38025000000000003,-0.08188871380106852
0.39487500000000003,-0.09037459087691586
0.40950000000000003,-0.09886046795276321
0.42412500000000003,-0.10734634502861054
0.4387500000000001,-0.11583222210445789
0.45337500000000003,-0.12431809918030523
0.468,-0.12771245001064416
0.4826250000000001,-0.129833919279606
0.49725,-0.1319553885485678
0.5118750000000001,-0.13407685781752965
0.5265,-0.13619832708649146
0.5411250000000001,-0.1383197963554533
0.5557500000000001,-0.14044126562441514
0.570375,-0.14256273489337695
0.5850000000000001,-0.1446842041623388
0.5996250000000001,-0.1468056734313006
0.6142500000000001,-0.14892714270026244
0.6288750000000001,-0.15104861196922426
0.6435000000000001,-0.1531700812381861
0.6581250000000001,-0.15529155050714794
0.6727500000000001,-0.15741301977610975
0.6873750000000001,-0.1595344890450716
0.7020000000000001,-0.1616559583140334
0.7166250000000001,-0.16377742758299524
0.7312500000000001,-0.16589889685195708
0.7458750000000001,-0.1680203661209189
0.7605000000000001,-0.17014183538988073
0.7751250000000001,-0.17226330465884254
0.7897500000000001,-0.17565765548918147
0.8043750000000001,-0.18414353256502877
0.8190000000000001,-0.19262940964087608
0.8336250000000001,-0.20111528671672338
0.8482500000000001,-0.2096011637925707
0.8628750000000001,-0.21808704086841801
0.8775000000000002,-0.22657291794426532
0.8921250000000001,-0.23505879502011265
0.9067500000000001,-0.24354467209595995
0.921375,-0.24693902292629885
0.936,-0.24906049219526064
0.9506250000000002,-0.2511819614642224
0.9652500000000002,-0.2533034307331841
0.9798749999999999,-0.2554249000021459
0.9945,-0.2575463692711077
1.009125,-0.2596678385400695
1.0237500000000002,-0.26178930780903126
1.038375,-0.263910777077993
1.053,-0.26603224634695477
1.067625,-0.26815371561591655
1.0822500000000002,-0.27027518488487834
1.096875,-0.27239665415384007
1.1115000000000002,-0.27451812342280185
1.1261250000000003,-0.27663959269176364
1.14075,-0.2787610619607254
1.155375,-0.2808825312296872
1.1700000000000002,-0.28300400049864893
1.184625,-0.2851254697676107
1.1992500000000001,-0.2872469390365725
1.213875,-0.2893684083055343
1.2285000000000001,-0.291489877574496
1.243125,-0.2948842284048348
1.2577500000000001,-0.3033701054806816
1.2723750000000003,-0.3118559825565284
1.2870000000000001,-0.3203418596323752
1.301625,-0.328827736708222
1.3162500000000001,-0.3373136137840688
1.330875,-0.3457994908599156
1.3455000000000001,-0.3542853679357625
1.3601250000000003,-0.3627712450116093
1.3747500000000001,-0.3712571220874561
1.389375,-0.37465147291779477
1.4040000000000001,-0.37677294218675644
1.4186250000000002,-0.3788944114557181
1.4332500000000001,-0.3810158807246798
1.447875,-0.3831373499936414
1.4625000000000001,-0.3852588192626031
1.477125,-0.38738028853156475
1.4917500000000001,-0.3895017578005264
1.5063750000000002,-0.39162322706948804
1.5210000000000001,-0.3937446963384497
1.535625,-0.3958661656074114
1.5502500000000001,-0.39798763487637306
1.5648750000000002,-0.4001091041453347
1.5795000000000001,-0.40223057341429636
1.5941250000000002,-0.40435204268325803
1.6087500000000001,-0.4064735119522197
1.623375,-0.4085949812211813
1.6380000000000001,-0.410716450490143
1.6526250000000002,-0.41283791975910467
1.6672500000000001,-0.41495938902806634
1.681875,-0.41708085829702796
1.6965000000000001,-0.41920232756598963
1.7111250000000002,-0.420414595719682
1.7257500000000001,-0.4212631834272667
1.7403750000000002,-0.4221117711348515
1.7550000000000003,-0.4229603588424362
1.769625,-0.423808946550021
1.7842500000000001,-0.4246575342576057
1.7988750000000002,-0.4255061219651905
1.8135000000000001,-0.4263547096727752
1.8281250000000002,-0.42720329738036
1.84275,-0.4280518850879448
1.8573750000000002,-0.4289004727955295
1.872,-0.4297490605031143
1.8866250000000002,-0.430597648210699
1.9012500000000003,-0.4314462359182838
1.9158750000000002,-0.4322948236258685
1.9305000000000003,-0.4331434113334533
1.9451250000000004,-0.433991999041038
1.9597499999999999,-0.4348405867486228
1.974375,-0.43568917445620753
1.989,-0.4365377621637923
2.003625,-0.43738634987137703
2.01825,-0.4382349375789618
2.032875,-0.43908352528654654
2.0475000000000003,-0.4399321129941313
2.0621250000000004,-0.44078070070171604
2.07675,-0.4416292884093008
2.091375,-0.44247787611688555
2.106,-0.44332646382447033
2.120625,-0.44417505153205505
2.13525,-0.44502363923963983
2.149875,-0.44587222694722456
2.1645000000000003,-0.44672081465480934
2.179125,-0.44756940236239406
2.19375,-0.44841799006997884
2.208375,-0.4492665777775636
2.2230000000000003,-0.45011516548514835
2.2376250000000004,-0.45096375319273313
2.2522500000000005,-0.45181234090031785
2.266875,-0.45266092860790264
2.2815,-0.45350951631548736
2.296125,-0.45435810402307214
2.31075,-0.45520669173065686
2.325375,-0.45605527943824165
2.3400000000000003,-0.45690386714582637
2.3546250000000004,-0.45775245485341115
2.36925,-0.4586010425609959
2.383875,-0.45944963026858066
2.3985000000000003,-0.4602982179761654
2.4131250000000004,-0.46114680568375016
2.42775,-0.4619953933913349
2.442375,-0.46284398109891967
2.4570000000000003,-0.4636925688065044
2.471625,-0.46454115651408917
2.48625,-0.4653897442216739
2.500875,-0.4662383319292587
2.5155000000000003,-0.4670869196368434
2.5301250000000004,-0.4679355073444282
2.5447500000000005,-0.4687840950520129
2.559375,-0.4696326827595977
2.5740000000000003,-0.47048127046718247
2.588625,-0.4713298581747672
2.60325,-0.47217844588235197
2.617875,-0.4730270335899367
2.6325000000000003,-0.4738756212975215
2.6471250000000004,-0.4747242090051062
2.66175,-0.475572796712691
2.676375,-0.4764213844202757
2.6910000000000003,-0.4772699721278605
2.7056250000000004,-0.4781185598354452
2.7202500000000005,-0.47896714754303
2.734875,-0.4798157352506147
2.7495000000000003,-0.4806643229581995
2.764125,-0.4815129106657842
2.77875,-0.482361498373369
2.793375,-0.4832100860809537
2.8080000000000003,-0.4840586737885385
2.8226250000000004,-0.48490726149612323
2.8372500000000005,-0.485755849203708
2.851875,-0.48660443691129274
2.8665000000000003,-0.4874530246188775
2.8811250000000004,-0.48830161232646224
2.89575,-0.489150200034047
2.910375,-0.48999878774163175
2.9250000000000003,-0.4908473754492165
2.9396250000000004,-0.4916959631568013
2.95425,-0.49254455086438603
2.968875,-0.4933931385719708
2.9835000000000003,-0.49424172627955554
2.9981250000000004,-0.4950903139871403
3.0127500000000005,-0.49593890169472504
3.0273750000000006,-0.4967874894023098
