z_nm,phi_V
0.0,4.2205167289344e-11
0.005875,0.001426184794192143
0.01175,0.002852369546179119
0.017625000000000002,0.004278554298166095
0.0235,0.00570473905015307
0.029375000000000002,0.007130923802140046
0.035250000000000004,0.008557108554127021
0.041125,0.009983293306113998
0.047,0.011409478058100973
0.052875,0.012835662810087948
0.058750000000000004,0.014261847562074922
0.064625,0.015688032314061896
0.07050000000000001,0.017114217066048872
0.076375,0.01854040181803585
0.08225,0.019966586570022822
0.088125,0.021392771322009795
0.094,0.02281895607399677
0.099875,0.024245140825983745
0.10575,0.02567132557797072
0.111625,0.0270975103299577
0.11750000000000001,0.028523695081944675
0.123375,0.02994987983393165
0.12925,0.03137606458591863
0.135125,0.032802249337905605
0.14100000000000001,0.03422843408989258
0.146875,0.03565461884187956
0.15275,0.037080803593866535
0.15862500000000002,0.03850698834585351
0.1645,0.03993317309784049
0.170375,0.041359357849827465
0.17625,0.04278554260181444
0.182125,0.04421172735380142
0.188,0.045637912105788395
0.193875,0.04706409685777537
0.19975,0.04849028160976235
0.205625,0.049916466361749325
0.2115,0.0513426511137363
0.21737499999999998,0.05276883586572328
0.22325,0.054195020617710254
0.229125,0.05562120536969723
0.23500000000000001,0.05704739012168421
0.240875,0.05847357487367119
0.24675,0.05989975962565817
0.252625,0.061325944377645145
0.2585,0.06275212912963211
0.26437499999999997,0.0641783138816191
0.27025,0.06560449863360607
0.276125,0.06703068338559305
0.28200000000000003,0.06845686813758003
0.287875,0.06988305288956702
0.29375,0.071309237641554
0.299625,0.07273542239354097
0.3055,0.07416160714552796
0.31137499999999996,0.07558779189751494
0.31725000000000003,0.07701397664950192
0.323125,0.07929587225268112
0.329,0.08500061126062912
0.334875,0.09070535026857711
0.34075,0.09641008927652511
0.34662499999999996,0.10211482828447312
0.3525,0.1078195672924211
0.358375,0.11352430630036911
0.36425,0.1192290453083171
0.370125,0.1249337843162651
0.376,0.1306385233242131
0.38187499999999996,0.1363432623321611
0.38775,0.1420480013401091
0.39362499999999995,0.14775274034805705
0.3995,0.153457479356005
0.405375,0.159162218363953
0.41125,0.164866957371901
0.41712499999999997,0.17057169637984895
0.423,0.17627643538779694
0.428875,0.1819811743957449
0.43474999999999997,0.1876859134036929
0.440625,0.19339065241164088
0.4465,0.19909539141958885
0.452375,0.20480013042753684
0.45825,0.21050486943548483
0.464125,0.21278676503866406
0.47000000000000003,0.21421294979065114
0.475875,0.21563913454263822
0.48175,0.21706531929462533
0.487625,0.21849150404661244
0.4935,0.21991768879859955
0.49937499999999996,0.22134387355058666
0.50525,0.22277005830257376
0.511125,0.22419624305456087
0.517,0.225622427806548
0.522875,0.22704861255853512
0.5287499999999999,0.22847479731052223
0.534625,0.22990098206250933
0.5405,0.23132716681449644
0.5463749999999999,0.23275335156648355
0.55225,0.2341795363184707
0.558125,0.2356057210704578
0.5640000000000001,0.2370319058224449
0.5698749999999999,0.238458090574432
0.57575,0.23988427532641912
0.581625,0.24131046007840623
0.5875,0.24273664483039334
0.593375,0.24416282958238048
0.59925,0.24558901433436758
0.605125,0.2470151990863547
0.611,0.2484413838383418
0.616875,0.2498675685903289
0.6227499999999999,0.251293753342316
0.628625,0.25271993809430315
0.6345000000000001,0.25414612284629023
0.640375,0.2555723075982773
0.64625,0.2569984923502644
0.652125,0.25842467710225153
0.658,0.2598508618542386
0.663875,0.2612770466062257
0.66975,0.2627032313582128
0.675625,0.2641294161101999
0.6815,0.265555600862187
0.6873750000000001,0.26698178561417407
0.6932499999999999,0.26840797036616115
0.699125,0.2698341551181483
0.705,0.27126033987013537
0.710875,0.27268652462212245
0.71675,0.2741127093741096
0.722625,0.27553889412609667
0.7285,0.27696507887808375
0.734375,0.27839126363007083
0.74025,0.27981744838205796
0.7461249999999999,0.28124363313404505
0.752,0.2826698178860321
0.7578750000000001,0.2840960026380192
0.7637499999999999,0.28552218739000634
0.769625,0.2869483721419935
0.7755,0.2883745568939806
0.781375,0.29065645249716004
0.7872499999999999,0.2963611915051086
0.793125,0.3020659305130571
0.799,0.30777066952100557
0.804875,0.31347540852895406
0.81075,0.3191801475369026
0.8166249999999999,0.32488488654485115
0.8225,0.3305896255527997
0.828375,0.3362943645607482
0.8342499999999999,0.3419991035686967
0.840125,0.3477038425766452
0.846,0.35340858158459376
0.851875,0.3591133205925423
0.85775,0.36481805960049085
0.863625,0.37052279860843945
0.8694999999999999,0.37622753761638805
0.875375,0.38193227662433665
0.88125,0.38763701563228525
0.8871249999999999,0.39334175464023385
0.893,0.39904649364818245
0.898875,0.40475123265613105
0.90475,0.41045597166407966
0.9106249999999999,0.41616071067202826
0.9165,0.4218654496799768
0.9223750000000001,0.42414734528315623
0.92825,0.42557353003514337
0.934125,0.4269997147871305
0.9400000000000001,0.4284258995391176
0.9458749999999999,0.4298520842911047
0.95175,0.4312782690430918
0.957625,0.43270445379507894
0.9635,0.434130638547066
0.9693750000000001,0.43555682329905315
0.97525,0.4369830080510403
0.9811249999999999,0.43840919280302737
0.987,0.4398353775550145
0.9928750000000001,0.4412615623070016
0.9987499999999999,0.4426877470589887
1.0046249999999999,0.4441139318109758
1.0105,0.44554011656296294
1.016375,0.4469663013149501
1.02225,0.44839248606693716
1.028125,0.4498186708189243
1.034,0.4512448555709114
1.0398749999999999,0.4526710403228985
1.04575,0.4540972250748856
1.051625,0.4555234098268727
1.0574999999999999,0.45694959457885986
1.063375,0.45837577933084694
1.06925,0.4598019640828341
1.075125,0.46122814883482116
1.081,0.4626543335868083
1.086875,0.4640805183387954
1.0927499999999999,0.4655067030907825
1.098625,0.46693288784276965
1.1045,0.46835907259475673
1.110375,0.46978525734674387
1.11625,0.47121144209873095
1.122125,0.4726376268507181
